tss_id,chromosome,coordinate,strand,sigma_factor,resolution,data_source,pubmed_references
BSGatlas-TSS-2954,basu168,3707820,+,F,22,Nicolas et al.,
BSGatlas-TSS-2955,basu168,3708732,-,A,22,Nicolas et al.,
BSGatlas-TSS-2956,basu168,3710262,+,K,22,Nicolas et al.,
BSGatlas-TSS-2957,basu168,3711394,-,A,0,DBTBS,"7685336,17962296"
BSGatlas-TSS-2958,basu168,3711450,+,A,22,Nicolas et al.,
BSGatlas-TSS-2959,basu168,3712484,+,K,22,Nicolas et al.,
BSGatlas-TSS-2960,basu168,3715921,-,K,0,DBTBS,"1691789,17962296"
BSGatlas-TSS-2961,basu168,3717191,+,K,0,DBTBS,"7814326,17962296"
BSGatlas-TSS-2962,basu168,3717196,-,Unknown,0,DBTBS,"8755863,17962296"
BSGatlas-TSS-2963,basu168,3717911,-,K,22,Nicolas et al.,
BSGatlas-TSS-2964,basu168,3717961,+,A,22,Nicolas et al.,
BSGatlas-TSS-2965,basu168,3718777,+,W,0,DBTBS,"9987136,12207695,17962296"
BSGatlas-TSS-2966,basu168,3719094,-,E,22,Nicolas et al.,
BSGatlas-TSS-2967,basu168,3720886,+,A,22,Nicolas et al.,
BSGatlas-TSS-2968,basu168,3722736,+,Unknown,22,Nicolas et al.,
BSGatlas-TSS-2969,basu168,3723374,+,A,22,Nicolas et al.,
BSGatlas-TSS-2970,basu168,3728202,-,A,22,Nicolas et al.,
BSGatlas-TSS-2971,basu168,3729412,-,A,22,Nicolas et al.,
BSGatlas-TSS-2972,basu168,3730844,-,E,22,Nicolas et al.,
BSGatlas-TSS-2973,basu168,3730971,-,A,22,Nicolas et al.,
BSGatlas-TSS-2974,basu168,3733315,-,A,22,Nicolas et al.,
BSGatlas-TSS-2975,basu168,3733734,-,Unknown,22,Nicolas et al.,
BSGatlas-TSS-2976,basu168,3733802,+,A,22,Nicolas et al.,
BSGatlas-TSS-2977,basu168,3733966,-,D,22,Nicolas et al.,
BSGatlas-TSS-2978,basu168,3734142,-,K,22,Nicolas et al.,
BSGatlas-TSS-2979,basu168,3740030,-,A,22,Nicolas et al.,
BSGatlas-TSS-2980,basu168,3740588,-,A,22,Nicolas et al.,
BSGatlas-TSS-2981,basu168,3741040,+,A,22,Nicolas et al.,
BSGatlas-TSS-2982,basu168,3741049,-,A,22,Nicolas et al.,
BSGatlas-TSS-2983,basu168,3741133,+,A,22,Nicolas et al.,
BSGatlas-TSS-2984,basu168,3742625,+,A,22,Nicolas et al.,
BSGatlas-TSS-2985,basu168,3744234,-,A,22,Nicolas et al.,
BSGatlas-TSS-2986,basu168,3744304,+,A,0,DBTBS,"9636707,17962296"
BSGatlas-TSS-2987,basu168,3744319,+,A,0,DBTBS,"9636707,11535782,17962296"
BSGatlas-TSS-2988,basu168,3744320,-,A,22,Nicolas et al.,
BSGatlas-TSS-2989,basu168,3747152,+,A,22,Nicolas et al.,
BSGatlas-TSS-2990,basu168,3747171,-,D,22,Nicolas et al.,
BSGatlas-TSS-2991,basu168,3748334,-,A,22,Nicolas et al.,
BSGatlas-TSS-2992,basu168,3748862,-,E,0,DBTBS,"2514119,1744038,9023218,17962296"
BSGatlas-TSS-2993,basu168,3749009,+,A,22,Nicolas et al.,
BSGatlas-TSS-2994,basu168,3752225,-,A,22,Nicolas et al.,
BSGatlas-TSS-2995,basu168,3753814,-,A,0,DBTBS,"12029039,17962296"
BSGatlas-TSS-2996,basu168,3755897,-,F,22,Nicolas et al.,
BSGatlas-TSS-2997,basu168,3756541,-,A,0,BsubCyc,21856850
BSGatlas-TSS-2998,basu168,3756745,+,A,0,DBTBS,"8282685,17962296"
BSGatlas-TSS-2999,basu168,3757621,-,D,22,Nicolas et al.,
BSGatlas-TSS-3000,basu168,3757892,+,A,22,Nicolas et al.,
BSGatlas-TSS-3001,basu168,3758447,+,I,22,Nicolas et al.,
BSGatlas-TSS-3002,basu168,3758522,+,M,0,DBTBS,"12399481,12207695,12486040,12775685,14651641,17962296"
BSGatlas-TSS-3003,basu168,3758655,-,K,22,Nicolas et al.,
BSGatlas-TSS-3004,basu168,3759627,-,W,0,DBTBS,"12207695,14762009,17962296"
BSGatlas-TSS-3005,basu168,3759678,-,F,0,DBTBS,16497325
BSGatlas-TSS-3006,basu168,3760210,+,A,22,Nicolas et al.,
BSGatlas-TSS-3007,basu168,3760558,+,Unknown,22,Nicolas et al.,
BSGatlas-TSS-3008,basu168,3760567,-,E,0,DBTBS,"11371526,9140963"
BSGatlas-TSS-3009,basu168,3760955,+,E,22,Nicolas et al.,
BSGatlas-TSS-3010,basu168,3762477,-,A,22,Nicolas et al.,
BSGatlas-TSS-3011,basu168,3762584,+,A,22,Nicolas et al.,
BSGatlas-TSS-3012,basu168,3762776,-,B,22,Nicolas et al.,
BSGatlas-TSS-3013,basu168,3763121,-,E,22,Nicolas et al.,
BSGatlas-TSS-3014,basu168,3764921,-,A,0,DBTBS,"10200972,17962296"
BSGatlas-TSS-3015,basu168,3765004,+,A,22,Nicolas et al.,
BSGatlas-TSS-3016,basu168,3766638,-,A,22,Nicolas et al.,
BSGatlas-TSS-3017,basu168,3769193,-,Unknown,22,Nicolas et al.,
BSGatlas-TSS-3018,basu168,3769378,-,H,0,DBTBS,"9287005,17962296"
BSGatlas-TSS-3019,basu168,3769947,-,A,0,DBTBS,"9287005,17962296"
BSGatlas-TSS-3020,basu168,3770084,+,Unknown,22,Nicolas et al.,
BSGatlas-TSS-3021,basu168,3770329,-,B,22,Nicolas et al.,
BSGatlas-TSS-3022,basu168,3770908,-,B,22,Nicolas et al.,
BSGatlas-TSS-3023,basu168,3772167,-,A,22,Nicolas et al.,
BSGatlas-TSS-3024,basu168,3772246,-,D,22,Nicolas et al.,
BSGatlas-TSS-3025,basu168,3774186,-,A,22,Nicolas et al.,
BSGatlas-TSS-3026,basu168,3774573,-,B,0,DBTBS,"11532142,17962296"
BSGatlas-TSS-3027,basu168,3776750,+,K,22,Nicolas et al.,
BSGatlas-TSS-3028,basu168,3777784,-,E,0,DBTBS,"2419309,17962296"
BSGatlas-TSS-3029,basu168,3777894,+,E,0,DBTBS,"8759874,2419309"
BSGatlas-TSS-3030,basu168,3779290,-,K,22,Nicolas et al.,
BSGatlas-TSS-3031,basu168,3779664,-,I,22,Nicolas et al.,
BSGatlas-TSS-3032,basu168,3779796,-,W,22,Nicolas et al.,
BSGatlas-TSS-3033,basu168,3780534,+,A,22,Nicolas et al.,
BSGatlas-TSS-3034,basu168,3780655,-,A,22,Nicolas et al.,
BSGatlas-TSS-3035,basu168,3781468,-,B,22,Nicolas et al.,
BSGatlas-TSS-3036,basu168,3787486,+,Unknown,22,Nicolas et al.,
BSGatlas-TSS-3037,basu168,3787694,-,L,22,Nicolas et al.,
BSGatlas-TSS-3038,basu168,3788245,+,K,22,Nicolas et al.,
BSGatlas-TSS-3039,basu168,3788274,-,A,22,Nicolas et al.,
BSGatlas-TSS-3040,basu168,3789122,-,A,22,Nicolas et al.,
BSGatlas-TSS-3041,basu168,3790480,-,A,0,DBTBS,"11591660,17962296"
BSGatlas-TSS-3042,basu168,3791748,-,A,22,Nicolas et al.,
BSGatlas-TSS-3043,basu168,3792292,-,A,22,Nicolas et al.,
BSGatlas-TSS-3044,basu168,3792930,-,E,22,Nicolas et al.,
BSGatlas-TSS-3045,basu168,3794074,-,A,22,Nicolas et al.,
BSGatlas-TSS-3046,basu168,3795119,-,B,22,Nicolas et al.,
BSGatlas-TSS-3047,basu168,3795383,-,Unknown,0,DBTBS,"7892217,17962296"
BSGatlas-TSS-3048,basu168,3795456,+,A,22,Nicolas et al.,
BSGatlas-TSS-3049,basu168,3796230,-,K,22,Nicolas et al.,
BSGatlas-TSS-3050,basu168,3798207,-,A,22,Nicolas et al.,
BSGatlas-TSS-3051,basu168,3798266,+,A,22,Nicolas et al.,
BSGatlas-TSS-3052,basu168,3798320,-,K,22,Nicolas et al.,
BSGatlas-TSS-3053,basu168,3798755,+,H,22,Nicolas et al.,
BSGatlas-TSS-3054,basu168,3799278,+,Unknown,22,Nicolas et al.,
BSGatlas-TSS-3055,basu168,3800388,-,B,22,Nicolas et al.,
BSGatlas-TSS-3056,basu168,3800900,-,B,22,Nicolas et al.,
BSGatlas-TSS-3057,basu168,3802245,-,A,0,DBTBS,"12949160,17962296"
BSGatlas-TSS-3058,basu168,3803359,-,A,22,Nicolas et al.,
BSGatlas-TSS-3059,basu168,3804986,-,A,22,Nicolas et al.,
BSGatlas-TSS-3060,basu168,3805702,+,K,22,Nicolas et al.,
BSGatlas-TSS-3061,basu168,3809496,-,A,22,Nicolas et al.,
BSGatlas-TSS-3062,basu168,3809966,-,H,0,DBTBS,"1569009,2430944,17962296"
BSGatlas-TSS-3063,basu168,3809998,-,A,0,DBTBS,"2457578,2430944,17962296"
BSGatlas-TSS-3064,basu168,3810013,+,A,22,Nicolas et al.,
BSGatlas-TSS-3065,basu168,3810058,+,A,22,Nicolas et al.,
BSGatlas-TSS-3066,basu168,3810586,+,A,22,Nicolas et al.,
BSGatlas-TSS-3067,basu168,3810619,-,A,22,Nicolas et al.,
BSGatlas-TSS-3068,basu168,3812479,-,A,0,DBTBS,"15252202,17962296"
BSGatlas-TSS-3069,basu168,3813147,-,A,0,BsubCyc,10336502
BSGatlas-TSS-3070,basu168,3813149,-,A,0,DBTBS,10336502
BSGatlas-TSS-3071,basu168,3816562,-,A,0,DBTBS,"17189250,17962296"
BSGatlas-TSS-3072,basu168,3816623,+,F,22,Nicolas et al.,
BSGatlas-TSS-3073,basu168,3817725,-,E,22,Nicolas et al.,
BSGatlas-TSS-3074,basu168,3818876,+,B,0,DBTBS,"11532142,17962296"
BSGatlas-TSS-3075,basu168,3821529,-,A,22,Nicolas et al.,
BSGatlas-TSS-3076,basu168,3823114,-,B,22,Nicolas et al.,
BSGatlas-TSS-3077,basu168,3829977,-,A,0,DBTBS,"8846791,16428414"
BSGatlas-TSS-3078,basu168,3829978,-,A,0,BsubCyc,"16428414,8846791,17962296"
BSGatlas-TSS-3079,basu168,3830642,-,A,0,DBTBS,"8846791,11698370,17962296"
BSGatlas-TSS-3080,basu168,3830724,+,A,22,Nicolas et al.,
BSGatlas-TSS-3081,basu168,3832256,-,A,0,DBTBS,8846791
BSGatlas-TSS-3082,basu168,3833545,-,A,0,DBTBS,"8846791,17962296"
BSGatlas-TSS-3083,basu168,3835820,+,Unknown,22,Nicolas et al.,
BSGatlas-TSS-3084,basu168,3835829,-,A,22,Nicolas et al.,
BSGatlas-TSS-3085,basu168,3835896,-,A,22,Nicolas et al.,
BSGatlas-TSS-3086,basu168,3836013,+,A,0,DBTBS,"10572140,17962296"
BSGatlas-TSS-3087,basu168,3836317,+,A,22,Nicolas et al.,
BSGatlas-TSS-3088,basu168,3845825,-,K,22,Nicolas et al.,
BSGatlas-TSS-3089,basu168,3845952,+,A,22,Nicolas et al.,
BSGatlas-TSS-3090,basu168,3847043,+,A,0,DBTBS,11466295
BSGatlas-TSS-3091,basu168,3849700,-,A,0,DBTBS,"9723923,17962296"
BSGatlas-TSS-3092,basu168,3849791,+,E,0,DBTBS,"10767540,17962296"
BSGatlas-TSS-3093,basu168,3853421,+,A,22,Nicolas et al.,
BSGatlas-TSS-3094,basu168,3853431,-,A,22,Nicolas et al.,
BSGatlas-TSS-3095,basu168,3854197,-,A,22,Nicolas et al.,
BSGatlas-TSS-3096,basu168,3855455,-,E,22,Nicolas et al.,
BSGatlas-TSS-3097,basu168,3856963,+,Unknown,22,Nicolas et al.,
BSGatlas-TSS-3098,basu168,3856994,-,A,22,Nicolas et al.,
BSGatlas-TSS-3099,basu168,3860874,-,A,22,Nicolas et al.,
BSGatlas-TSS-3100,basu168,3861306,-,A,22,Nicolas et al.,
BSGatlas-TSS-3101,basu168,3861395,+,F,22,Nicolas et al.,
BSGatlas-TSS-3102,basu168,3862327,+,A,22,Nicolas et al.,
BSGatlas-TSS-3103,basu168,3863287,-,Unknown,22,Nicolas et al.,
BSGatlas-TSS-3104,basu168,3865254,-,A,0,DBTBS,"12169591,17962296"
BSGatlas-TSS-3105,basu168,3866363,-,A,0,DBTBS,"10423526,17962296"
BSGatlas-TSS-3106,basu168,3866386,-,A,22,Nicolas et al.,
BSGatlas-TSS-3107,basu168,3866477,-,F,22,Nicolas et al.,
BSGatlas-TSS-3108,basu168,3866555,+,A,22,Nicolas et al.,
BSGatlas-TSS-3109,basu168,3867452,+,A,22,Nicolas et al.,
BSGatlas-TSS-3110,basu168,3873473,-,Unknown,22,Nicolas et al.,
BSGatlas-TSS-3111,basu168,3873771,+,B,22,Nicolas et al.,
BSGatlas-TSS-3112,basu168,3874219,-,A,22,Nicolas et al.,
BSGatlas-TSS-3113,basu168,3875624,-,A,22,Nicolas et al.,
BSGatlas-TSS-3114,basu168,3877873,-,A,22,Nicolas et al.,
BSGatlas-TSS-3115,basu168,3880550,-,L,0,DBTBS,"8113162,17962296"
BSGatlas-TSS-3116,basu168,3882101,-,L,0,DBTBS,"10468601,17962296"
BSGatlas-TSS-3117,basu168,3882766,-,A,22,Nicolas et al.,
BSGatlas-TSS-3118,basu168,3883077,+,A,22,Nicolas et al.,
BSGatlas-TSS-3119,basu168,3886003,+,E,22,Nicolas et al.,
BSGatlas-TSS-3120,basu168,3886920,+,W,22,Nicolas et al.,
BSGatlas-TSS-3121,basu168,3893159,-,K,0,DBTBS,"15383836,17962296"
BSGatlas-TSS-3122,basu168,3893325,+,E,0,DBTBS,"12644503,17962296"
BSGatlas-TSS-3123,basu168,3896162,-,A,22,Nicolas et al.,
BSGatlas-TSS-3124,basu168,3896251,+,A,22,Nicolas et al.,
BSGatlas-TSS-3125,basu168,3898205,-,A,22,Nicolas et al.,
BSGatlas-TSS-3126,basu168,3898689,-,B,22,Nicolas et al.,
BSGatlas-TSS-3127,basu168,3899217,-,A,22,Nicolas et al.,
BSGatlas-TSS-3128,basu168,3900852,-,A,22,Nicolas et al.,
BSGatlas-TSS-3129,basu168,3900921,+,A,22,Nicolas et al.,
BSGatlas-TSS-3130,basu168,3902134,-,Unknown,22,Nicolas et al.,
BSGatlas-TSS-3131,basu168,3905064,-,A,22,Nicolas et al.,
BSGatlas-TSS-3132,basu168,3905130,-,A,22,Nicolas et al.,
BSGatlas-TSS-3133,basu168,3905179,-,A,0,DBTBS,"8702561,17962296"
BSGatlas-TSS-3134,basu168,3905281,+,A,22,Nicolas et al.,
BSGatlas-TSS-3135,basu168,3907004,-,A,22,Nicolas et al.,
BSGatlas-TSS-3136,basu168,3907453,-,A,22,Nicolas et al.,
BSGatlas-TSS-3137,basu168,3907788,+,H,22,Nicolas et al.,
BSGatlas-TSS-3138,basu168,3908002,+,A,22,Nicolas et al.,
BSGatlas-TSS-3139,basu168,3912245,-,A,0,DBTBS,"10913069,9535080,17962296"
BSGatlas-TSS-3140,basu168,3913645,-,W,22,Nicolas et al.,
BSGatlas-TSS-3141,basu168,3913898,+,A,22,Nicolas et al.,
BSGatlas-TSS-3142,basu168,3916538,+,A,22,Nicolas et al.,
BSGatlas-TSS-3143,basu168,3917022,+,Unknown,22,Nicolas et al.,
BSGatlas-TSS-3144,basu168,3918330,-,A,22,Nicolas et al.,
BSGatlas-TSS-3145,basu168,3918474,+,E,22,Nicolas et al.,
BSGatlas-TSS-3146,basu168,3918517,-,A,22,Nicolas et al.,
BSGatlas-TSS-3147,basu168,3918628,-,A,22,Nicolas et al.,
BSGatlas-TSS-3148,basu168,3918723,-,E,22,Nicolas et al.,
BSGatlas-TSS-3149,basu168,3918735,+,B,22,Nicolas et al.,
BSGatlas-TSS-3150,basu168,3921850,-,B,22,Nicolas et al.,
BSGatlas-TSS-3151,basu168,3922994,-,A,22,Nicolas et al.,
BSGatlas-TSS-3152,basu168,3923131,+,A,22,Nicolas et al.,
BSGatlas-TSS-3153,basu168,3923864,+,E,22,Nicolas et al.,
BSGatlas-TSS-3154,basu168,3924050,-,Unknown,22,Nicolas et al.,
BSGatlas-TSS-3155,basu168,3928037,-,A,0,DBTBS,"9683469,12207695,9636707"
BSGatlas-TSS-3156,basu168,3930594,-,A,22,Nicolas et al.,
BSGatlas-TSS-3157,basu168,3932849,-,A,22,Nicolas et al.,
BSGatlas-TSS-3158,basu168,3933150,-,A,0,DBTBS,"9139923,17962296"
BSGatlas-TSS-3159,basu168,3933173,+,A,22,Nicolas et al.,
BSGatlas-TSS-3160,basu168,3934316,+,A,22,Nicolas et al.,
BSGatlas-TSS-3161,basu168,3937054,-,A,22,Nicolas et al.,
BSGatlas-TSS-3162,basu168,3937090,+,A,22,Nicolas et al.,
BSGatlas-TSS-3163,basu168,3938264,-,A,22,Nicolas et al.,
BSGatlas-TSS-3164,basu168,3939712,-,K,22,Nicolas et al.,
BSGatlas-TSS-3165,basu168,3939818,+,D,22,Nicolas et al.,
BSGatlas-TSS-3166,basu168,3939841,+,D,0,DBTBS,"11751842,17962296"
BSGatlas-TSS-3167,basu168,3941014,-,K,22,Nicolas et al.,
BSGatlas-TSS-3168,basu168,3941947,+,A,0,DBTBS,"1400159,17962296"
BSGatlas-TSS-3169,basu168,3942182,+,A,22,Nicolas et al.,
BSGatlas-TSS-3170,basu168,3945445,-,B,0,DBTBS,"7768864,10482513,17962296"
BSGatlas-TSS-3171,basu168,3945668,+,Unknown,22,Nicolas et al.,
BSGatlas-TSS-3172,basu168,3946272,-,F,22,Nicolas et al.,
BSGatlas-TSS-3173,basu168,3946349,+,A,22,Nicolas et al.,
BSGatlas-TSS-3174,basu168,3948520,+,H,22,Nicolas et al.,
BSGatlas-TSS-3175,basu168,3950623,-,W,0,DBTBS,"11866510,17962296"
BSGatlas-TSS-3176,basu168,3951432,+,K,22,Nicolas et al.,
BSGatlas-TSS-3177,basu168,3951749,-,A,22,Nicolas et al.,
BSGatlas-TSS-3178,basu168,3951794,-,Unknown,22,Nicolas et al.,
BSGatlas-TSS-3179,basu168,3951935,+,A,22,Nicolas et al.,
BSGatlas-TSS-3180,basu168,3952044,+,W,22,Nicolas et al.,
BSGatlas-TSS-3181,basu168,3952071,+,X,0,DBTBS,"14762009,17962296"
BSGatlas-TSS-3182,basu168,3952080,-,Unknown,22,Nicolas et al.,
BSGatlas-TSS-3183,basu168,3957332,+,A,22,Nicolas et al.,
BSGatlas-TSS-3184,basu168,3961921,-,A,0,DBTBS,"8990303,17962296"
BSGatlas-TSS-3185,basu168,3962697,+,K,22,Nicolas et al.,
BSGatlas-TSS-3186,basu168,3964005,-,A,0,DBTBS,"8990303,17962296"
BSGatlas-TSS-3187,basu168,3964907,-,B,22,Nicolas et al.,
BSGatlas-TSS-3188,basu168,3964937,-,G,0,BsubCyc,27698084
BSGatlas-TSS-3189,basu168,3964973,+,B,0,DBTBS,"10503549,17962296"
BSGatlas-TSS-3190,basu168,3964974,+,B,0,DBTBS,"9555886,10503549,17962296"
BSGatlas-TSS-3191,basu168,3966701,+,A,22,Nicolas et al.,
BSGatlas-TSS-3192,basu168,3970156,+,K,22,Nicolas et al.,
BSGatlas-TSS-3193,basu168,3970878,-,W,0,DBTBS,"12897008,12207695"
BSGatlas-TSS-3194,basu168,3970879,-,W,0,BsubCyc,"12207695,12897008,17962296"
BSGatlas-TSS-3195,basu168,3971009,+,A,22,Nicolas et al.,
BSGatlas-TSS-3196,basu168,3971882,-,A,22,Nicolas et al.,
BSGatlas-TSS-3197,basu168,3973312,-,B,22,Nicolas et al.,
BSGatlas-TSS-3198,basu168,3973356,-,A,22,Nicolas et al.,
BSGatlas-TSS-3199,basu168,3977690,-,E,22,Nicolas et al.,
BSGatlas-TSS-3200,basu168,3979390,-,A,0,DBTBS,"9852001,17962296"
BSGatlas-TSS-3201,basu168,3979528,-,A,22,Nicolas et al.,
BSGatlas-TSS-3202,basu168,3979691,+,A,22,Nicolas et al.,
BSGatlas-TSS-3203,basu168,3981187,+,A,22,Nicolas et al.,
BSGatlas-TSS-3204,basu168,3982947,+,W,0,DBTBS,"9987136,17962296"
BSGatlas-TSS-3205,basu168,3984070,-,D,22,Nicolas et al.,
BSGatlas-TSS-3206,basu168,3985280,-,A,22,Nicolas et al.,
BSGatlas-TSS-3207,basu168,3986290,-,A,22,Nicolas et al.,
BSGatlas-TSS-3208,basu168,3986348,+,E,22,Nicolas et al.,
BSGatlas-TSS-3209,basu168,3986392,+,B,22,Nicolas et al.,
BSGatlas-TSS-3210,basu168,3987326,-,E,22,Nicolas et al.,
BSGatlas-TSS-3211,basu168,3988979,-,A,22,Nicolas et al.,
BSGatlas-TSS-3212,basu168,3989088,+,D,22,Nicolas et al.,
BSGatlas-TSS-3213,basu168,3989185,+,A,22,Nicolas et al.,
BSGatlas-TSS-3214,basu168,3989722,-,K,22,Nicolas et al.,
BSGatlas-TSS-3215,basu168,3990994,-,A,0,DBTBS,"9555917,17962296"
BSGatlas-TSS-3216,basu168,3991616,-,B,22,Nicolas et al.,
BSGatlas-TSS-3217,basu168,3991639,+,A,22,Nicolas et al.,
BSGatlas-TSS-3218,basu168,3992056,-,Unknown,22,Nicolas et al.,
BSGatlas-TSS-3219,basu168,3995045,+,A,22,Nicolas et al.,
BSGatlas-TSS-3220,basu168,3996377,+,W,22,Nicolas et al.,
BSGatlas-TSS-3221,basu168,3996629,+,B,22,Nicolas et al.,
BSGatlas-TSS-3222,basu168,3996731,+,D,22,Nicolas et al.,
BSGatlas-TSS-3223,basu168,3996886,+,A,22,Nicolas et al.,
BSGatlas-TSS-3224,basu168,3997194,+,W,0,DBTBS,"9987136,12207695"
BSGatlas-TSS-3225,basu168,3997745,+,A,22,Nicolas et al.,
BSGatlas-TSS-3226,basu168,3998484,-,A,22,Nicolas et al.,
BSGatlas-TSS-3227,basu168,3999131,+,A,22,Nicolas et al.,
BSGatlas-TSS-3228,basu168,4003321,-,E,22,Nicolas et al.,
BSGatlas-TSS-3229,basu168,4004209,-,E,0,DBTBS,"12662922,17962296"
BSGatlas-TSS-3230,basu168,4005322,-,A,22,Nicolas et al.,
BSGatlas-TSS-3231,basu168,4005513,+,A,22,Nicolas et al.,
BSGatlas-TSS-3232,basu168,4005731,+,F,22,Nicolas et al.,
BSGatlas-TSS-3233,basu168,4006052,-,D,22,Nicolas et al.,
BSGatlas-TSS-3234,basu168,4007722,-,W,22,Nicolas et al.,
BSGatlas-TSS-3235,basu168,4008135,-,A,22,Nicolas et al.,
BSGatlas-TSS-3236,basu168,4010235,-,B,0,DBTBS,"7559348,17962296"
BSGatlas-TSS-3237,basu168,4010315,+,E,22,Nicolas et al.,
BSGatlas-TSS-3238,basu168,4012612,-,A,22,Nicolas et al.,
BSGatlas-TSS-3239,basu168,4013734,-,A,0,DBTBS,8606172
BSGatlas-TSS-3240,basu168,4014531,-,A,22,Nicolas et al.,
BSGatlas-TSS-3241,basu168,4014641,+,A,22,Nicolas et al.,
BSGatlas-TSS-3242,basu168,4015421,-,D,22,Nicolas et al.,
BSGatlas-TSS-3243,basu168,4017467,-,A,22,Nicolas et al.,
BSGatlas-TSS-3244,basu168,4018699,-,Unknown,22,Nicolas et al.,
BSGatlas-TSS-3245,basu168,4030569,+,Unknown,22,Nicolas et al.,
BSGatlas-TSS-3246,basu168,4030583,-,A,0,DBTBS,"9537385,17962296"
BSGatlas-TSS-3247,basu168,4032287,-,A,22,Nicolas et al.,
BSGatlas-TSS-3248,basu168,4035639,-,Unknown,22,Nicolas et al.,
BSGatlas-TSS-3249,basu168,4035816,-,A,0,DBTBS,"7883710,17962296"
BSGatlas-TSS-3250,basu168,4037663,-,A,22,Nicolas et al.,
BSGatlas-TSS-3251,basu168,4039225,-,A,22,Nicolas et al.,
BSGatlas-TSS-3253,basu168,4041073,-,H,22,Nicolas et al.,
BSGatlas-TSS-3254,basu168,4041381,-,A,22,Nicolas et al.,
BSGatlas-TSS-3255,basu168,4041451,+,A,0,DBTBS,"8071225,17962296"
BSGatlas-TSS-3256,basu168,4052240,+,A,22,Nicolas et al.,
BSGatlas-TSS-3257,basu168,4052304,-,A,0,DBTBS,8550462
BSGatlas-TSS-3258,basu168,4053371,-,A,22,Nicolas et al.,
BSGatlas-TSS-3259,basu168,4054319,-,B,22,Nicolas et al.,
BSGatlas-TSS-3260,basu168,4059875,+,W,22,Nicolas et al.,
BSGatlas-TSS-3261,basu168,4062223,-,A,0,BsubCyc,"16513748,17962296"
BSGatlas-TSS-3262,basu168,4062224,-,A,0,DBTBS,16513748
BSGatlas-TSS-3263,basu168,4062713,+,K,22,Nicolas et al.,
BSGatlas-TSS-3264,basu168,4063595,-,A,22,Nicolas et al.,
BSGatlas-TSS-3265,basu168,4064549,-,A,22,Nicolas et al.,
BSGatlas-TSS-3266,basu168,4065552,+,K,22,Nicolas et al.,
BSGatlas-TSS-3267,basu168,4065568,-,Unknown,22,Nicolas et al.,
BSGatlas-TSS-3268,basu168,4065980,-,Unknown,22,Nicolas et al.,
BSGatlas-TSS-3269,basu168,4066068,-,A,22,Nicolas et al.,
BSGatlas-TSS-3270,basu168,4066177,+,F,0,DBTBS,16497325
BSGatlas-TSS-3271,basu168,4067036,-,A,22,Nicolas et al.,
BSGatlas-TSS-3272,basu168,4067124,-,E,22,Nicolas et al.,
BSGatlas-TSS-3273,basu168,4067124,+,A,22,Nicolas et al.,
BSGatlas-TSS-3274,basu168,4067576,+,E,22,Nicolas et al.,
BSGatlas-TSS-3275,basu168,4073018,-,A,22,Nicolas et al.,
BSGatlas-TSS-3276,basu168,4084417,+,A,22,Nicolas et al.,
BSGatlas-TSS-3277,basu168,4084574,-,A,0,DBTBS,"9226270,17962296"
BSGatlas-TSS-3278,basu168,4084732,+,A,22,Nicolas et al.,
BSGatlas-TSS-3279,basu168,4084759,-,A,22,Nicolas et al.,
BSGatlas-TSS-3280,basu168,4084770,+,A,0,DBTBS,"9226270,17962296"
BSGatlas-TSS-3281,basu168,4085568,+,A,22,Nicolas et al.,
BSGatlas-TSS-3282,basu168,4086646,+,A,22,Nicolas et al.,
BSGatlas-TSS-3283,basu168,4087940,+,B,22,Nicolas et al.,
BSGatlas-TSS-3284,basu168,4091346,-,A,0,DBTBS,"9150201,17962296"
BSGatlas-TSS-3285,basu168,4091407,-,A,22,Nicolas et al.,
BSGatlas-TSS-3286,basu168,4091759,-,A,22,Nicolas et al.,
BSGatlas-TSS-3287,basu168,4091813,+,B,22,Nicolas et al.,
BSGatlas-TSS-3288,basu168,4093936,-,A,22,Nicolas et al.,
BSGatlas-TSS-3289,basu168,4096948,-,A,22,Nicolas et al.,
BSGatlas-TSS-3290,basu168,4096991,+,A,22,Nicolas et al.,
BSGatlas-TSS-3291,basu168,4097017,-,Unknown,22,Nicolas et al.,
BSGatlas-TSS-3292,basu168,4102143,-,B,22,Nicolas et al.,
BSGatlas-TSS-3293,basu168,4103705,-,A,22,Nicolas et al.,
BSGatlas-TSS-3294,basu168,4104229,-,A,22,Nicolas et al.,
BSGatlas-TSS-3295,basu168,4104396,+,A,22,Nicolas et al.,
BSGatlas-TSS-3296,basu168,4107332,-,A,22,Nicolas et al.,
BSGatlas-TSS-3297,basu168,4107970,-,A,22,Nicolas et al.,
BSGatlas-TSS-3298,basu168,4108026,+,B,22,Nicolas et al.,
BSGatlas-TSS-3299,basu168,4109676,+,A,22,Nicolas et al.,
BSGatlas-TSS-3300,basu168,4109748,-,A,22,Nicolas et al.,
BSGatlas-TSS-3301,basu168,4111963,+,A,22,Nicolas et al.,
BSGatlas-TSS-3302,basu168,4112035,-,B,22,Nicolas et al.,
BSGatlas-TSS-3303,basu168,4113261,-,A,0,BsubCyc,17962296
BSGatlas-TSS-3304,basu168,4113383,+,A,0,DBTBS,"2419835,17962296"
BSGatlas-TSS-3305,basu168,4116539,+,A,22,Nicolas et al.,
BSGatlas-TSS-3306,basu168,4117054,+,A,0,DBTBS,2419835
